barrio;inicial;priminc;primcomp;secinc;seccomp;terinc;tercomp;univinc;univcomp;posinc;poscomp;sabeleer;nosabeleer;cobertura;nocobertura;ocupados;desocupados;inactivos;nbi1;nbi2;nbi3;nbi4;nbi5;sinpriv;privpat;privrec;privconv;casa;rancho;casilla;departamento;piezaolocal;uno;dos;tres;cuatro;cinco;seis;siete;ochoomas
Granja de Funes;0.005867561;0.034367142;0.091366303;0.111483655;0.150880134;0.041911148;0.096395641;0.160100587;0.244761106;0.010058676;0.052808047;0.977165354;0.017847769;0.827699294;0.172300706;0.630565204;0.029996842;0.339437954;0.039101917;0.001009082;0.028002018;0;0;0.909434914;0.051715439;0.025731584;0.005045409;0.89430223;0;0;0.104046243;0.001651528;0.133773741;0.240297275;0.207266722;0.213047069;0.125516102;0.047068538;0.026424443;0.006606111
Guarnición Aérea Córdoba;0.041666667;0.3125;0.270833333;0.166666667;0.145833333;0.0625;0;0;0;0;0;0.897196262;0.03271028;0.4;0.6;0.673611111;0.020833333;0.305555556;0.065116279;0.018604651;0.027906977;0;0;0.893023256;0.102325581;0;0.004651163;0.93877551;0;0.020408163;0.040816327;0;0.102040816;0.12244898;0.142857143;0.183673469;0.163265306;0.081632653;0.12244898;0.081632653
Guarnición Militar Córdoba;0;0.016528926;0.016528926;0.082644628;0.553719008;0;0.107438017;0.05785124;0.157024793;0.008264463;0;1.488986784;0.04185022;0.987771739;0.012228261;0.738596491;0.022807018;0.238596491;0;0;0;0;0.005434783;0.607336957;0.00951087;0.029891304;0;0.909090909;0.008264463;0;0.082644628;0;0.016528926;0.140495868;0.214876033;0.330578512;0.165289256;0.090909091;0.033057851;0.008264463
Guayaquil;0;0.125;0.195;0.195;0.255;0.02;0.045;0.085;0.065;0.01;0.005;0.969283276;0.013651877;0.767676768;0.232323232;0.534;0.024;0.442;0.026936027;0;0;0;0;0.974747475;0.011784512;0.011784512;0.001683502;0.891089109;0;0;0.108910891;0;0.168316832;0.282178218;0.232673267;0.188118812;0.04950495;0.054455446;0.014851485;0.00990099
Guemes;0.033685065;0.030844156;0.070008117;0.077516234;0.147321429;0.041396104;0.065340909;0.340706169;0.157061688;0.017045455;0.019074675;1.122643443;0.013934426;0.744751285;0.255248715;0.571921863;0.048243883;0.379834254;0.044690304;0.061764962;0.002613468;0;0.006010977;0.769840578;0.080407701;0.117344716;0.014286959;0.284781318;0.011082525;0.005937067;0.634672472;0.063526618;0.356026123;0.344547793;0.148426677;0.075796557;0.040767861;0.018009104;0.012467841;0.003958045
Guiñazu;0.03655914;0.176344086;0.309677419;0.227956989;0.174193548;0.015053763;0.025806452;0.023655914;0.010752688;0;0;0.986504723;0.033063428;0.540574282;0.459425718;0.58077879;0.046396023;0.372825186;0.127965044;0.004369538;0.019350811;0;0.007490637;0.798377029;0.126716604;0.050561798;0.024344569;0.955854127;0;0.007677543;0.03646833;0;0.316698656;0.165067179;0.143953935;0.145873321;0.10940499;0.044145873;0.046065259;0.028790787
Guiñazu Sud;0.029585799;0.159763314;0.378698225;0.289940828;0.118343195;0.00591716;0.00591716;0;0.01183432;0;0;1.446721311;0.118852459;0.408866995;0.591133005;0.546511628;0.050387597;0.403100775;0.174876847;0.014778325;0.019704433;0;0.034482759;0.421182266;0.179802956;0.091133005;0.307881773;0.984848485;0.007575758;0;0;0.007575758;0.84469697;0.018939394;0.037878788;0.022727273;0.037878788;0.018939394;0.015151515;0.003787879
Hipólito Irigoyen;0.039855072;0.148550725;0.369565217;0.231884058;0.129227053;0.02173913;0.020531401;0.028985507;0.008454106;0.001207729;0;0.947181965;0.03510467;0.555589966;0.444410034;0.557811852;0.063406548;0.3787816;0.172499226;0.013007123;0.013007123;0;0.009600496;0.831217095;0.130380923;0.025085166;0.013316816;0.88221437;0.008244994;0.004711425;0.09540636;0.00942285;0.129564193;0.18138987;0.190812721;0.17196702;0.1401649;0.074204947;0.058892815;0.053003534
Hogar Propio;0.020369192;0.086569064;0.203055379;0.18204965;0.177593889;0.037555697;0.068746022;0.106938256;0.095480586;0.012094208;0.009548059;0.987129987;0.026598027;0.724360266;0.275639734;0.589959225;0.033639144;0.376401631;0.046947411;0.075357647;0.00967157;0;0.00584324;0.860165223;0.079185976;0.023775942;0.008664114;0.759797724;0.003160556;0.054993679;0.173198483;0.008849558;0.196586599;0.238938053;0.211125158;0.171302149;0.103666245;0.042983565;0.024020228;0.011378003
Horizonte;0.037162162;0.032094595;0.101351351;0.113175676;0.20777027;0.043918919;0.086148649;0.138513514;0.197635135;0.018581081;0.023648649;0.967408174;0.009829281;0.869011213;0.130988787;0.634342187;0.031500926;0.334156887;0.021406728;0.001019368;0;0;0;0.949541284;0.03567788;0.014780836;0;0.887772194;0;0.001675042;0.110552764;0;0.097152429;0.256281407;0.201005025;0.24958124;0.130653266;0.040201005;0.020100503;0.005025126
Inaudi;0.016085791;0.042895442;0.112600536;0.123324397;0.198391421;0.042895442;0.091152815;0.136729223;0.184986595;0.016085791;0.034852547;0.978276611;0.011585807;0.841772152;0.158227848;0.588183422;0.034391534;0.377425044;0.014767932;0;0;0;0;0.956399437;0.014767932;0.016174402;0.012658228;0.992;0;0;0.008;0;0.074666667;0.170666667;0.194666667;0.242666667;0.173333333;0.085333333;0.045333333;0.013333333
Independencia;0.011538462;0.019230769;0.057692308;0.092307692;0.180769231;0.026923077;0.123076923;0.138461538;0.234615385;0.034615385;0.080769231;0.955704698;0.025503356;0.91195795;0.08804205;0.606583072;0.028213166;0.365203762;0.027595269;0;0;0;0;0.935611038;0.043363995;0.019710907;0.00131406;0.863117871;0;0;0.136882129;0;0.19391635;0.266159696;0.209125475;0.19391635;0.091254753;0.022813688;0.019011407;0.003802281
Industrial Este;0;0.052752294;0.130733945;0.149082569;0.176605505;0.050458716;0.107798165;0.142201835;0.169724771;0.01146789;0.009174312;0.969395562;0.01606733;0.827456864;0.172543136;0.602727273;0.035454545;0.361818182;0.020255064;0.001500375;0.003750938;0;0;0.942985746;0.037509377;0.018754689;0.000750188;0.839002268;0;0;0.156462585;0.004535147;0.183673469;0.235827664;0.217687075;0.20861678;0.095238095;0.027210884;0.022675737;0.009070295
Industrial Oeste;0.004319654;0.017278618;0.142548596;0.24838013;0.274298056;0.060475162;0.084233261;0.107991361;0.056155508;0;0.004319654;0.97654321;0.027777778;0.819835681;0.180164319;0.56121673;0.039543726;0.399239544;0.042253521;0.001760563;0.012910798;0.008215962;0;0.916079812;0.034624413;0.040492958;0.008802817;0.978494624;0.002150538;0.002150538;0.017204301;0;0.064516129;0.193548387;0.219354839;0.243010753;0.15483871;0.070967742;0.049462366;0.004301075
Ipona;0.002183406;0.017467249;0.056768559;0.074235808;0.174672489;0.037117904;0.041484716;0.371179039;0.187772926;0.017467249;0.019650655;1.086820084;0.016736402;0.833639706;0.166360294;0.580168776;0.052742616;0.367088608;0.025735294;0.022058824;0;0;0;0.856617647;0.022058824;0.108455882;0.012867647;0.54697286;0;0;0.423799582;0.029227557;0.356993737;0.311064718;0.158663883;0.102296451;0.043841336;0.014613779;0.008350731;0.004175365
IPV Anexo Los Gigantes;0.143459916;0.068917018;0.209563994;0.240506329;0.182841069;0.032348805;0.046413502;0.049226442;0.025316456;0;0.00140647;0.958713775;0.023421993;0.722521138;0.277478862;0.614164905;0.047040169;0.338794926;0.048039969;0;0.002690238;0;0;0.926210607;0.041890853;0.029976941;0.001921599;0.657496561;0.001375516;0;0.341127923;0;0.119669876;0.187070151;0.181568088;0.215955983;0.169188446;0.072902338;0.04264099;0.011004127
Irupe;0.007194245;0.151079137;0.352517986;0.223021583;0.115107914;0.043165468;0.021582734;0.035971223;0.050359712;0;0;0.914473684;0.032894737;0.680525164;0.319474836;0.521994135;0.052785924;0.425219941;0.09190372;0;0.010940919;0;0;0.951859956;0.04595186;0.002188184;0;0.81294964;0;0;0.18705036;0;0.129496403;0.237410072;0.244604317;0.215827338;0.09352518;0.014388489;0.028776978;0.035971223
Ituzaingó;0.036082474;0.132989691;0.22371134;0.245360825;0.207216495;0.030927835;0.032989691;0.060824742;0.024742268;0.001030928;0.004123711;0.971366324;0.021164021;0.717365269;0.282634731;0.538670812;0.045860863;0.415468325;0.03502994;0.004491018;0.00239521;0;0.004790419;0.91257485;0.049401198;0.033832335;0.004191617;0.917740337;0.00099108;0;0.074331021;0.006937562;0.148662042;0.212091179;0.201189296;0.208126858;0.128840436;0.060455897;0.03468781;0.005946482
Ituzaingó Anexo;0.056796426;0.144224633;0.32929164;0.253350351;0.148691768;0.015954052;0.018506701;0.022973835;0.008934269;0.000638162;0.000638162;0.974106248;0.025225526;0.580767409;0.419232591;0.561490416;0.054490631;0.384018953;0.103742302;0.013579662;0.00931628;0;0.005526607;0.858834676;0.086372967;0.039949471;0.014842886;0.961399276;0.000603136;0;0.024125452;0.013872135;0.116405308;0.160434258;0.177925211;0.206875754;0.162243667;0.086248492;0.06212304;0.02774427
Ituzaingó II;0.014652015;0.19047619;0.362637363;0.289377289;0.084249084;0.018315018;0.021978022;0.007326007;0.007326007;0;0.003663004;0.997183099;0.033802817;0.406008584;0.593991416;0.500674764;0.118758435;0.380566802;0.281545064;0;0.008583691;0;0.014592275;0.883261803;0.030901288;0.084978541;0.000858369;0.981949458;0;0;0.018050542;0;0.108303249;0.14801444;0.158844765;0.194945848;0.119133574;0.119133574;0.072202166;0.079422383
Jardín;0.005714286;0.037142857;0.087142857;0.092142857;0.163214286;0.044642857;0.072857143;0.264642857;0.1825;0.015;0.035;1.032667618;0.011126961;0.842877926;0.157122074;0.584987593;0.035204715;0.379807692;0.011374157;0.009919323;0.001322576;0.000925803;0.000529031;0.912313186;0.014812855;0.061764317;0.003306441;0.554690265;0;0;0.430088496;0.015221239;0.264070796;0.288495575;0.184070796;0.145840708;0.07539823;0.02619469;0.011681416;0.004247788
Jardín del Claret;0.019607843;0.156862745;0.225490196;0.156862745;0.078431373;0.029411765;0.039215686;0.058823529;0.176470588;0.029411765;0.029411765;0.903225806;0.075268817;0.559701493;0.440298507;0.646387833;0.038022814;0.315589354;0.281094527;0.487562189;0.094527363;0;0;0.492537313;0.432835821;0.042288557;0.032338308;0.529411765;0;0.470588235;0;0;0.088235294;0.137254902;0.254901961;0.205882353;0.147058824;0.068627451;0.039215686;0.058823529
Jardín del Pilar;0.018207283;0.113445378;0.302521008;0.24929972;0.173669468;0.026610644;0.025210084;0.06162465;0.025210084;0.00140056;0.00280112;0.988607595;0.022362869;0.6324;0.3676;0.576642336;0.047445255;0.375912409;0.07;0.0136;0.0084;0;0.0032;0.866;0.082;0.034;0.018;0.901639344;0.00136612;0.009562842;0.081967213;0.005464481;0.142076503;0.225409836;0.191256831;0.177595628;0.120218579;0.084699454;0.047814208;0.010928962
Jardín del Sud;0.012847966;0.032119914;0.145610278;0.182012848;0.222698073;0.04496788;0.096359743;0.13490364;0.096359743;0.012847966;0.019271949;1.089497041;0.024408284;0.80649268;0.19350732;0.567774936;0.04859335;0.383631714;0.020369192;0;0.010184596;0;0.003182686;0.833227244;0.027371101;0.132399745;0.00700191;0.553535354;0;0;0.446464646;0;0.21010101;0.181818182;0.15959596;0.248484848;0.119191919;0.052525253;0.018181818;0.01010101
Jardín Espinosa;0.007393715;0.03142329;0.066543438;0.094269871;0.138632163;0.038817006;0.094269871;0.144177449;0.297597043;0.012939002;0.073937153;0.960207612;0.020184544;0.901241535;0.098758465;0.589567605;0.036376115;0.37405628;0.031038375;0.001128668;0.045146727;0;0.007336343;0.923814898;0.054740406;0.019751693;0.001693002;0.902930403;0;0;0.093406593;0.003663004;0.15018315;0.241758242;0.183150183;0.197802198;0.142857143;0.049450549;0.021978022;0.012820513
Jardín Hipódromo;0.007017544;0.098245614;0.140350877;0.196491228;0.21754386;0.049122807;0.052631579;0.115789474;0.084210526;0.014035088;0.024561404;0.960707269;0.023575639;0.730326296;0.269673704;0.621859296;0.025125628;0.353015075;0.104606526;0.003838772;0.001919386;0.008637236;0.003838772;0.908829175;0.068138196;0.013435701;0.009596929;0.857615894;0.046357616;0;0.089403974;0.006622517;0.102649007;0.261589404;0.19205298;0.195364238;0.132450331;0.052980132;0.036423841;0.026490066
Jardines del Jockey;0.008264463;0;0;0;0.090909091;0;0.090909091;0.173553719;0.454545455;0.041322314;0.140495868;0.922105263;0.021052632;0.985446985;0.014553015;0.719764012;0.017699115;0.262536873;0;0;0;0;0;0.977130977;0.01039501;0.012474012;0;0.991735537;0;0;0.008264463;0;0;0.107438017;0.239669421;0.330578512;0.231404959;0.074380165;0.016528926;0
Jerónimo Luis de Cabrera;0.030425963;0.117647059;0.263691684;0.208924949;0.196754564;0.016227181;0.062880325;0.070993915;0.028397566;0;0.004056795;0.945188794;0.025578563;0.709177592;0.290822408;0.590943396;0.04;0.369056604;0.0488677;0.008343266;0.004171633;0;0;0.931466031;0.047079857;0.020262217;0.001191895;0.937751004;0.002008032;0.002008032;0.054216867;0.004016064;0.114457831;0.192771084;0.263052209;0.214859438;0.120481928;0.0562249;0.030120482;0.008032129
Jockey Club;0;0;0.014925373;0.029850746;0.134328358;0.029850746;0.089552239;0.119402985;0.432835821;0.029850746;0.119402985;0.908730159;0.015873016;0.984126984;0.015873016;0.645;0.01;0.345;0;0;0;0;0;1;0;0;0;0.957746479;0;0;0.042253521;0;0.098591549;0.126760563;0.267605634;0.253521127;0.169014085;0.056338028;0.028169014;0
Jose Hernandez;0.020330368;0.127064803;0.283354511;0.237611182;0.175349428;0.022871665;0.030495553;0.074968234;0.025412961;0.001270648;0.001270648;0.96816609;0.028373702;0.684070502;0.315929498;0.561584841;0.039621016;0.398794143;0.104423013;0.008979049;0.006651147;0;0.009311606;0.905221151;0.055869638;0.032923179;0.005986033;0.898623279;0.002503129;0;0.085106383;0.013767209;0.095118899;0.206508135;0.209011264;0.178973717;0.173967459;0.072590738;0.043804756;0.020025031
Jose I. Rucci;0;0.133333333;0.266666667;0.333333333;0.133333333;0;0.133333333;0;0;0;0;0.847826087;0.065217391;0.739130435;0.260869565;0.709677419;0;0.290322581;0;0.043478261;0;0;0;0.97826087;0.02173913;0;0;0.866666667;0;0;0;0.133333333;0.266666667;0.066666667;0.066666667;0.533333333;0.066666667;0;0;0
Jose Ignacio Díaz 3a Sección;0.181818182;0.272727273;0.090909091;0.272727273;0.181818182;0;0;0;0;0;0;0.860465116;0.093023256;0.063829787;0.936170213;0.538461538;0;0.461538462;0.531914894;0.361702128;0.085106383;0;0.085106383;0.553191489;0.361702128;0.085106383;0;0.545454545;0;0.454545455;0;0;0.090909091;0.090909091;0.090909091;0.545454545;0.090909091;0;0;0.090909091
Jose Ignacio Díaz Sección1;0.062782805;0.139705882;0.302036199;0.248868778;0.148755656;0.018665158;0.023190045;0.040158371;0.013574661;0;0.002262443;0.96203125;0.03734375;0.577988446;0.422011554;0.561343524;0.064159292;0.374497184;0.098652052;0.009776329;0.00740631;0;0.005776922;0.876462746;0.071544956;0.04058658;0.011405718;0.942130882;0.001622499;0;0.047052461;0.009194159;0.154137372;0.156300703;0.188209843;0.196863169;0.145484045;0.080043267;0.051919957;0.027041644
Jose Ignacio Díaz Sección2;0.003944773;0.169625247;0.321499014;0.222879684;0.145956607;0.021696252;0.029585799;0.069033531;0.015779093;0;0;0.980836237;0.030778165;0.622210125;0.377789875;0.578055965;0.053019146;0.36892489;0.079477409;0.001633097;0.010887316;0;0.005988024;0.873707131;0.0636908;0.045182363;0.017419706;0.949152542;0;0;0.048964218;0.001883239;0.16007533;0.199623352;0.192090395;0.165725047;0.139359699;0.077212806;0.048964218;0.016949153
Jose Ignacio Díaz Sección3;0.021842355;0.150997151;0.35042735;0.282051282;0.136752137;0.020892688;0.012345679;0.021842355;0.002849003;0;0;0.945466939;0.034537605;0.521425448;0.478574552;0.598716381;0.06601467;0.335268949;0.186926104;0.013992129;0.024267599;0;0.012680367;0.841276782;0.120900743;0.027109751;0.010712724;0.939170507;0.003686636;0.002764977;0.042396313;0.011981567;0.061751152;0.137327189;0.184331797;0.221198157;0.176036866;0.110599078;0.053456221;0.055299539
Juan B Justo;0.025094103;0.048933501;0.229611041;0.186951066;0.254705144;0.035131744;0.061480552;0.092848181;0.057716437;0.003764115;0.003764115;0.973231358;0.021988528;0.757492355;0.242507645;0.607626076;0.06396064;0.328413284;0.034556575;0;0.000917431;0;0.000917431;0.939449541;0.020183486;0.036391437;0.003975535;0.820451843;0;0;0.179548157;0;0.080856124;0.131985731;0.179548157;0.271105826;0.186682521;0.087990488;0.048751486;0.013079667
Juan XXIII;0;0.016891892;0.094594595;0.101351351;0.243243243;0.040540541;0.097972973;0.172297297;0.189189189;0.003378378;0.040540541;0.971933472;0.011434511;0.907331976;0.092668024;0.55308642;0.035802469;0.411111111;0.012219959;0.00203666;0.00101833;0;0;0.846232179;0.133401222;0.017311609;0.00305499;0.979865772;0;0;0.016778523;0.003355705;0.110738255;0.231543624;0.234899329;0.241610738;0.083892617;0.060402685;0.030201342;0.006711409
Juniors;0.002571796;0.017573939;0.074582083;0.087869696;0.174024861;0.045006429;0.107586798;0.195027861;0.23831976;0.021860266;0.035576511;0.987831858;0.015012642;0.880549199;0.119450801;0.606848333;0.030476873;0.362674794;0.00747521;0.001678108;0.001830664;0;0;0.946910755;0.018459191;0.018306636;0.000610221;0.702679711;0;0;0.296044236;0.001276053;0.224159932;0.281156954;0.201190983;0.168013611;0.08379413;0.030199915;0.010208422;0.001276053
Kairos;0.182857143;0.24;0.262857143;0.142857143;0.108571429;0.034285714;0.011428571;0.017142857;0;0;0;0.970909091;0.042424242;0.423900789;0.576099211;0.584437086;0.066225166;0.349337748;0.369785795;0.030439684;0.006764374;0;0.012401353;0.770011274;0.160090192;0.06313416;0.006764374;0.962566845;0.005347594;0;0.005347594;0.026737968;0.053475936;0.096256684;0.192513369;0.171122995;0.13368984;0.139037433;0.096256684;0.117647059
Kennedy;0.01572327;0.094339623;0.235849057;0.220125786;0.20754717;0.01572327;0.040880503;0.106918239;0.047169811;0.006289308;0.009433962;0.973760933;0.013605442;0.714285714;0.285714286;0.578884935;0.077105575;0.34400949;0.075139147;0.000927644;0.012059369;0;0;0.935992579;0.018552876;0.045454545;0;0.635514019;0;0;0.361370717;0.003115265;0.168224299;0.205607477;0.202492212;0.190031153;0.130841121;0.052959502;0.018691589;0.031152648
La Carolina;0;0.006944444;0.013888889;0.041666667;0.125;0.041666667;0.131944444;0.118055556;0.326388889;0.027777778;0.166666667;0.940246046;0.014059754;0.923875433;0.076124567;0.705128205;0.01025641;0.284615385;0;0;0;0;0;0.955017301;0.029411765;0.015570934;0;0.95862069;0.006896552;0;0.034482759;0;0.055172414;0.179310345;0.124137931;0.220689655;0.268965517;0.103448276;0.04137931;0.006896552
La Dorotea;0.038095238;0.076190476;0.323809524;0.371428571;0.123809524;0.00952381;0.019047619;0.038095238;0;0;0;0.941704036;0.049327354;0.512711864;0.487288136;0.568690096;0.083067093;0.348242812;0.205508475;0;0.021186441;0;0.038135593;0.735169492;0.209745763;0.055084746;0;0.981132075;0;0;0.018867925;0;0.047169811;0.075471698;0.179245283;0.29245283;0.113207547;0.179245283;0.047169811;0.066037736
La Esperanza;0.016949153;0;0.355932203;0.237288136;0.355932203;0.016949153;0;0.016949153;0;0;0;0.889328063;0.059288538;0.76284585;0.23715415;0.712230216;0.021582734;0.26618705;0.027667984;0;0;0;0;0.841897233;0.158102767;0;0;1;0;0;0;0;0.066666667;0.05;0.166666667;0.283333333;0.266666667;0.1;0.05;0.016666667
La Floresta;0.02676399;0.218978102;0.364963504;0.257907543;0.094890511;0.00486618;0.01459854;0.01216545;0.00486618;0;0;0.942743764;0.034580499;0.45484222;0.54515778;0.592833876;0.061074919;0.346091205;0.306311208;0.019042437;0.032100109;0.003808487;0.016866159;0.541349293;0.418389554;0.01577802;0.024483134;0.961904762;0.004761905;0.011904762;0.00952381;0.011904762;0.080952381;0.104761905;0.164285714;0.216666667;0.178571429;0.10952381;0.097619048;0.047619048
La France;0.013685239;0.079178886;0.234604106;0.213098729;0.187683284;0.041055718;0.053763441;0.101661779;0.066471163;0.000977517;0.007820137;0.950234742;0.020344288;0.736729058;0.263270942;0.601074031;0.042961258;0.35596471;0.051242712;0.004295796;0.002147898;0.002147898;0;0.946609389;0.033752685;0.019331083;0.000306843;0.856450048;0.000969932;0.000969932;0.132880698;0.008729389;0.181377304;0.231813773;0.18913676;0.210475267;0.091173618;0.054316198;0.028128031;0.013579049
